Date de début;Date de fin;Organisme;code zas;Zas;code site;nom site;type d'implantation;Polluant;type d'influence;Réglementaire;type d'évaluation;type de valeur;valeur;valeur brute;unité de mesure;taux de saisie;couverture temporelle;couverture de données;code qualité;validité;Latitude;Longitude
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO NORMANDIE;FR28ZRE02;ZR NORMANDIE;FR25055;Dieppe Golf;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;60.3;60.3;µg-m3;100.0;100;100.0;R;1;49.920492;1.047892
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO BOURGOGNE-FRANCHE-COMTE;FR27ZAR02;ZAR DIJON;FR26005;Dijon Péjoces;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;47.5;47.475;µg-m3;100.0;100;100.0;R;1;47.307368;5.065881
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO BOURGOGNE-FRANCHE-COMTE;FR27ZAR02;ZAR DIJON;FR26010;Daix;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;57.3;57.3;µg-m3;100.0;100;100.0;A;1;47.3456;5.002377
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO BOURGOGNE-FRANCHE-COMTE;FR27ZRE01;ZR BOURGOGNE-FRANCHE-COMTE;FR26012;Morvan;Rurale nationale;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;73.4;73.35;µg-m3;100.0;100;100.0;A;1;47.274762;4.099476
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO BOURGOGNE-FRANCHE-COMTE;FR27ZRE01;ZR BOURGOGNE-FRANCHE-COMTE;FR26016;Sens;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;43.8;43.8;µg-m3;100.0;100;100.0;R;1;48.200436;3.2773
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO BOURGOGNE-FRANCHE-COMTE;FR27ZRE01;ZR BOURGOGNE-FRANCHE-COMTE;FR26017;Nevers;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;45.3;45.3;µg-m3;100.0;100;100.0;A;1;46.996828;3.171092
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO BOURGOGNE-FRANCHE-COMTE;FR27ZRE01;ZR BOURGOGNE-FRANCHE-COMTE;FR26019;Auxerre;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;45.7;45.65;µg-m3;100.0;100;100.0;A;1;47.800575;3.576189
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAR02;ZAR VALLEE-DU-RHONE;FR27002;ROUSSILLON;Urbaine;O3;Fond;Oui;mesures indicatives;Max. journalier moy. hor.;51.0;51.025;µg-m3;100.0;100;100.0;A;1;45.36782;4.805147
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZRE02;ZR AUVERGNE-RHONE-ALPES;FR27003;ROCHES DE CONDRIEU;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;47.2;47.225;µg-m3;100.0;100;100.0;R;1;45.454517;4.766528
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAR02;ZAR VALLEE-DU-RHONE;FR27005;Sablons;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;43.7;43.65;µg-m3;100.0;100;100.0;A;1;45.321845;4.770702
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR27007;Bourgoin-Jallieu;Urbaine;O3;Fond;Oui;mesures indicatives;Max. journalier moy. hor.;42.9;42.875;µg-m3;100.0;100;100.0;R;1;45.60822;5.270872
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZRE02;ZR AUVERGNE-RHONE-ALPES;FR27010;Plateau de Bonnevaux;Rurale près des villes;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;48.1;48.125;µg-m3;100.0;100;100.0;A;1;45.4609;5.181081
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO HAUTS DE FRANCE;FR32ZAG01;ZAG BLDV;FR28010;Harnes Serres;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;43.2;43.2;µg-m3;100.0;100;100.0;A;1;50.44914;2.9
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO HAUTS DE FRANCE;FR32ZAR04;ZAR ARRAS;FR28022;St-Laurent-Blangy;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;48.9;48.9;µg-m3;100.0;100;100.0;A;1;50.30886;2.807369
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO HAUTS DE FRANCE;FR32ZAG01;ZAG BLDV;FR28028;Bethune Stade;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;60.9;60.85;µg-m3;100.0;100;100.0;A;1;50.535385;2.635692
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZRE02;ZR AUVERGNE-RHONE-ALPES;FR29423;ROANNE;Urbaine;O3;Fond;Oui;mesures indicatives;Max. journalier moy. hor.;41.4;41.375;µg-m3;100.0;100;100.0;A;1;46.04111;4.074656
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG03;ZAG SAINT-ETIENNE;FR29424;SAINT ETIENNE SUD;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;53.6;53.575;µg-m3;100.0;100;100.0;A;1;45.42009;4.395422
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG03;ZAG SAINT-ETIENNE;FR29426;SAINT-CHAMOND;Urbaine;O3;Fond;Oui;mesures indicatives;Max. journalier moy. hor.;57.2;57.15;µg-m3;100.0;100;100.0;R;1;45.475327;4.515003
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG03;ZAG SAINT-ETIENNE;FR29439;LA TALAUDIERE;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;62.8;62.825;µg-m3;100.0;100;100.0;A;1;45.481777;4.429667
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR30019;Epinal;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;38.4;38.375;µg-m3;100.0;100;100.0;R;1;48.1726528;6.45281666
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR30028;Schlucht;Rurale près des villes;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;88.5;88.475;µg-m3;100.0;100;100.0;A;1;48.051117;7.011114
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR30033;Jonville en Woevre;Rurale régionale;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;28.7;28.725;µg-m3;100.0;100;100.0;A;1;49.06583;5.785556
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO GRAND EST;FR44ZAG03;ZAG NANCY;FR30034;Nancy-Charles III;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;41.5;41.525;µg-m3;100.0;100;100.0;R;1;48.68817;6.190431
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO GRAND EST;FR44ZAG03;ZAG NANCY;FR30037;Nancy-Brabois 2;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;48.7;48.7;µg-m3;100.0;100;100.0;R;1;48.656944;6.136022
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31001;GRAND PARC;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;60.9;60.9;µg-m3;26.0;100;26.0;N;-1;44.86121;-0.58037
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31002;TALENCE;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;51.7;51.7;µg-m3;100.0;100;100.0;R;1;44.800462;-0.589398
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31007;BASSENS;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;53.9;53.875;µg-m3;100.0;100;100.0;A;1;44.900296;-0.515835
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO NOUVELLE-AQUITAINE;FR75ZRE02;ZR NOUVELLE-AQUITAINE;FR31008;LE TEMPLE;Rurale régionale;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;30.2;30.225;µg-m3;53.0;100;53.0;N;-1;44.86581;-0.94
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31010;AMBES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;60.8;60.825;µg-m3;100.0;100;100.0;A;1;45.014777;-0.533942
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO NOUVELLE-AQUITAINE;FR75ZRE02;ZR NOUVELLE-AQUITAINE;FR31013;BILLERE;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;66.6;66.6;µg-m3;100.0;100;100.0;A;1;43.310797;-0.391543
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO NOUVELLE-AQUITAINE;FR75ZAG02;ZAG BAYONNE;FR31016;SAINT-CROUTS;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;54.5;54.475;µg-m3;100.0;100;100.0;A;1;43.47982;-1.489157
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO NOUVELLE-AQUITAINE;FR75ZRE02;ZR NOUVELLE-AQUITAINE;FR31021;LABASTIDE CEZERACQ;Rurale près des villes;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;68.5;68.45;µg-m3;100.0;100;100.0;A;1;43.376279;-0.538206
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO NOUVELLE-AQUITAINE;FR75ZRE02;ZR NOUVELLE-AQUITAINE;FR31033;PERIGUEUX;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;55.1;55.05;µg-m3;89.0;100;89.0;R;1;45.189825;0.727184
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO NOUVELLE-AQUITAINE;FR75ZAG02;ZAG BAYONNE;FR31043;Biarritz-hippodrome;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;62.0;61.975;µg-m3;100.0;100;100.0;R;1;43.470237;-1.553876
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO NOUVELLE-AQUITAINE;FR75ZRE02;ZR NOUVELLE-AQUITAINE;FR31055;MONT-DE-MARSAN - MIDOUZE;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;57.4;57.425;µg-m3;100.0;100;100.0;R;1;43.888972;-0.507028
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO BOURGOGNE-FRANCHE-COMTE;FR27ZAR04;ZAR CHALON;FR32002;Champforgueil;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;72.1;72.075;µg-m3;100.0;100;100.0;R;1;46.821056;4.835083
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO BOURGOGNE-FRANCHE-COMTE;FR27ZRE01;ZR BOURGOGNE-FRANCHE-COMTE;FR32005;Montceau-les-Mines 9me écluse;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;43.2;43.225;µg-m3;100.0;100;100.0;A;1;46.678785;4.366893
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO BOURGOGNE-FRANCHE-COMTE;FR27ZRE01;ZR BOURGOGNE-FRANCHE-COMTE;FR32006;Macon Paul Bert;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;46.3;46.25;µg-m3;100.0;100;100.0;R;1;46.316172;4.839994
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAR01;ZAR PAYS-DE-SAVOIE;FR33102;CHAMBERY LE HAUT;Urbaine;O3;Fond;Oui;mesures indicatives;Max. journalier moy. hor.;44.0;44.0;µg-m3;100.0;79;79.0;A;1;45.59667;5.918611
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZRE02;ZR AUVERGNE-RHONE-ALPES;FR33111;SAINT JEAN;Urbaine;O3;Fond;Oui;mesures indicatives;Max. journalier moy. hor.;34.4;34.425;µg-m3;79.0;100;79.0;A;1;45.274723;6.349722
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAR03;ZAR VALLEE-DE-L-ARVE;FR33120;CHAMONIX;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;19.3;19.275;µg-m3;100.0;100;100.0;A;1;45.9225;6.87
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAR04;ZAR VALLEE-DE-LA-TARANTAISE;FR33121;Albertville;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;30.2;30.2;µg-m3;100.0;100;100.0;R;1;45.675;6.389722
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAR01;ZAR PAYS-DE-SAVOIE;FR33201;LOVERCHY;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;39.8;39.8;µg-m3;100.0;100;100.0;A;1;45.89528;6.118333
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAR01;ZAR PAYS-DE-SAVOIE;FR33202;NOVEL;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;45.3;45.325;µg-m3;95.0;100;95.0;R;1;45.916943;6.135556
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAR01;ZAR PAYS-DE-SAVOIE;FR33211;ANNEMASSE;Urbaine;O3;Fond;Oui;mesures indicatives;Max. journalier moy. hor.;45.7;45.725;µg-m3;100.0;100;100.0;A;1;46.19583;6.240556
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAR01;ZAR PAYS-DE-SAVOIE;FR33212;GAILLARD;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;44.3;44.3;µg-m3;95.0;100;95.0;R;1;46.19369;6.214858
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAR03;ZAR VALLEE-DE-L-ARVE;FR33220;PASSY;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;23.2;23.225;µg-m3;100.0;100;100.0;A;1;45.92361;6.713611
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZRE02;ZR AUVERGNE-RHONE-ALPES;FR33302;St Germain/Rhône;Rurale près des villes;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;47.7;47.65;µg-m3;95.0;100;95.0;A;1;46.072224;5.820833
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZRE02;ZR AUVERGNE-RHONE-ALPES;FR33305;Bourg-en-Bresse;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;29.2;29.2;µg-m3;100.0;100;100.0;R;1;46.211666;5.226389
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO NOUVELLE-AQUITAINE;FR75ZRE02;ZR NOUVELLE-AQUITAINE;FR35002;ST JUNIEN - Fontaine;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;59.6;59.55;µg-m3;100.0;89;89.0;A;1;45.884851;0.898431
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO NOUVELLE-AQUITAINE;FR75ZRE02;ZR NOUVELLE-AQUITAINE;FR35004;BRIVE - Dalton;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;56.1;56.05;µg-m3;100.0;100;100.0;A;1;45.158738;1.537259
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO NOUVELLE-AQUITAINE;FR75ZRE02;ZR NOUVELLE-AQUITAINE;FR35005;GUERET - Nicolas;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;52.5;52.475;µg-m3;100.0;100;100.0;R;1;46.17362;1.873024
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO NOUVELLE-AQUITAINE;FR75ZRE02;ZR NOUVELLE-AQUITAINE;FR35006;TULLE - Hugo;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;55.4;55.425;µg-m3;100.0;100;100.0;A;1;45.262665;1.762752
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO NOUVELLE-AQUITAINE;FR75ZAR01;ZAR LIMOGES;FR35007;PALAIS S/ V.- Garros;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;70.5;70.45;µg-m3;100.0;100;100.0;A;1;45.873311;1.307916
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO NOUVELLE-AQUITAINE;FR75ZRE02;ZR NOUVELLE-AQUITAINE;FR35012;LA NOUAILLE - MERA;Rurale nationale;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;71.2;71.15;µg-m3;100.0;100;100.0;A;1;45.80509;2.062333
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO NOUVELLE-AQUITAINE;FR75ZAR01;ZAR LIMOGES;FR35027;LIMOGES - BERLAND;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;48.3;48.25;µg-m3;100.0;100;100.0;A;1;45.842204;1.259689
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAR02;ZAR VALLEE-DU-RHONE;FR36001;Valence Périurb. Sud;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;64.0;64.025;µg-m3;100.0;100;100.0;A;1;44.870243;4.876289
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAR02;ZAR VALLEE-DU-RHONE;FR36002;Valence Urb. Centre;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;46.2;46.175;µg-m3;100.0;100;100.0;A;1;44.933514;4.893481
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAR02;ZAR VALLEE-DU-RHONE;FR36019;Romans-sur-Isère;Urbaine;O3;Fond;Oui;mesures indicatives;Max. journalier moy. hor.;44.3;44.275;µg-m3;100.0;100;100.0;A;1;45.0425;5.0443
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZRE02;ZR AUVERGNE-RHONE-ALPES;FR36021;Drôme Rurale Sud-SND;Rurale nationale;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;45.1;45.05;µg-m3;95.0;100;95.0;R;1;44.569443;5.278972
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO REUNION;FR04ZAR02;ZAR VOLCAN;FR38014;Ligne Paradis;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;49.1;49.075;µg-m3;100.0;95;95.0;A;1;-21.312895;55.474194
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO REUNION;FR04ZAR02;ZAR VOLCAN;FR38016;Station Bourg-Murat;Rurale régionale;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;64.6;64.625;µg-m3;100.0;95;95.0;A;1;-21.204815;55.58262
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO REUNION;FR04ZAR01;ZAR SAINT-DENIS;FR38020;Plateau Caillou;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;51.1;51.075;µg-m3;100.0;95;95.0;A;1;-21.022112;55.266773
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO REUNION;FR04ZAR01;ZAR SAINT-DENIS;FR38021;Grand Fond;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;33.0;33.0;µg-m3;78.0;95;74.0;A;1;-21.032139;55.232563
2025/01/14 00:00:00;2025/01/14 19:00:00;QUALITAIR CORSE;FR94ZAR01;ZAR AJACCIO;FR41001;AJACCIO CANETTO;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;62.0;61.975;µg-m3;100.0;100;100.0;R;1;41.924694;8.735694
2025/01/14 00:00:00;2025/01/14 19:00:00;QUALITAIR CORSE;FR94ZAR02;ZAR BASTIA;FR41002;BASTIA GIRAUD;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;64.6;64.6;µg-m3;100.0;100;100.0;R;1;42.697917;9.446417
2025/01/14 00:00:00;2025/01/14 19:00:00;QUALITAIR CORSE;FR94ZAR02;ZAR BASTIA;FR41004;BASTIA LA MARANA;Périurbaine;O3;Industrielle;Oui;mesures fixes;Max. journalier moy. hor.;68.0;67.975;µg-m3;95.0;100;95.0;R;1;42.535833;9.475972
2025/01/14 00:00:00;2025/01/14 19:00:00;QUALITAIR CORSE;FR94ZAR02;ZAR BASTIA;FR41017;BASTIA MONTESORO;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;66.1;66.075;µg-m3;100.0;100;100.0;R;1;42.671333;9.434639
2025/01/14 00:00:00;2025/01/14 19:00:00;QUALITAIR CORSE;FR94ZRE01;ZR CORSE;FR41024;VENACO;Rurale régionale;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;74.7;74.675;µg-m3;100.0;100;100.0;R;1;42.236028;9.190028
2025/01/14 00:00:00;2025/01/14 19:00:00;QUALITAIR CORSE;FR94ZAR01;ZAR AJACCIO;FR41063;AJACCIO CONFINA 2;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;57.7;57.65;µg-m3;100.0;100;100.0;R;1;41.94768611;8.79615833
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR42011;Haguenau-Place marché aux bestiaux;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;38.9;38.875;µg-m3;100.0;100;100.0;A;1;48.818352;7.786409
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO OCCITANIE;FR76ZRE01;ZR OCCITANIE;FR50060;Montauban;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;57.1;57.075;µg-m3;100.0;100;100.0;R;1;44.01285657;1.37530522
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO BOURGOGNE-FRANCHE-COMTE;FR27ZAR03;ZAR BESANCON;FR82005;Montfaucon;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;54.7;54.725;µg-m3;100.0;100;100.0;A;1;47.23461;6.076472
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO BOURGOGNE-FRANCHE-COMTE;FR27ZAR03;ZAR BESANCON;FR82006;Besançon Prévoyance;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;50.8;50.775;µg-m3;100.0;100;100.0;A;1;47.2474;6.015419
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO BOURGOGNE-FRANCHE-COMTE;FR27ZAR01;ZAR BELFORT-MONTBELIARD;FR82010;Montbéliard centre;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;41.9;41.875;µg-m3;100.0;100;100.0;R;1;47.510307;6.794
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO BOURGOGNE-FRANCHE-COMTE;FR27ZAR01;ZAR BELFORT-MONTBELIARD;FR82012;Dambenois Citoyen;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;48.5;48.475;µg-m3;100.0;100;100.0;A;1;47.538193;6.868361
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO BOURGOGNE-FRANCHE-COMTE;FR27ZAR01;ZAR BELFORT-MONTBELIARD;FR82021;Belfort centre;Urbaine;O3;Fond;Oui;mesures indicatives;Max. journalier moy. hor.;40.5;40.5;µg-m3;100.0;100;100.0;R;1;47.630755;6.858944
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO BOURGOGNE-FRANCHE-COMTE;FR27ZRE01;ZR BOURGOGNE-FRANCHE-COMTE;FR82030;Montandon Baresans;Rurale nationale;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;61.2;61.2;µg-m3;84.0;100;84.0;R;1;47.29464;6.825861
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO BOURGOGNE-FRANCHE-COMTE;FR27ZRE01;ZR BOURGOGNE-FRANCHE-COMTE;FR82040;Dole centre;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;41.9;41.9;µg-m3;100.0;100;100.0;A;1;47.09672;5.496389
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO BOURGOGNE-FRANCHE-COMTE;FR27ZRE01;ZR BOURGOGNE-FRANCHE-COMTE;FR82050;Lons-le-Saunier CV;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;37.5;37.45;µg-m3;89.0;100;89.0;R;1;46.671321;5.55662
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO BOURGOGNE-FRANCHE-COMTE;FR27ZRE01;ZR BOURGOGNE-FRANCHE-COMTE;FR82060;Vesoul Pres Caillet;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;45.0;44.975;µg-m3;100.0;100;100.0;A;1;47.620022;6.157642
2025/01/14 00:00:00;2025/01/14 23:00:00;ATMO REUNION;FR04ZAR01;ZAR SAINT-DENIS;FR38001;LYC. LISLET GEOFFROY;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;47.2;47.2;µg-m3;100.0;100;100.0;R;1;-20.889893;55.46884
2025/01/14 00:00:00;2025/01/14 23:00:00;ATMO REUNION;FR04ZAR01;ZAR SAINT-DENIS;FR38002;MONTGAILLARD;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;42.8;42.76667;µg-m3;13.0;100;13.0;N;-1;-20.903294;55.468334
2025/01/14 00:00:00;2025/01/14 23:00:00;ATMO REUNION;FR04ZAR02;ZAR VOLCAN;FR38011;Station Luther King;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;47.0;46.975;µg-m3;100.0;100;100.0;R;1;-21.334406;55.45906
